time,fromsymbol,tosymbol,open,high,low,close,volume_from,volume_to
1563688800,BTC,USD,10589.333345899156,10587.919558509167,10556.253021745535,10566.074656496905,148.64968808999996,1569312.6642601797
1563688860,BTC,USD,10566.074656496905,10573.493499451075,10558.328206463017,10573.493499451075,63.19832265000001,667461.45117263
1563688920,BTC,USD,10573.493499451075,10587.67960399366,10573.542186241822,10584.103035426591,18.41758076,194887.62785728363
1563688980,BTC,USD,10584.103035426591,10603.558706583888,10584.423785228944,10602.251648846976,7.76865193,82216.17659651308
1563689040,BTC,USD,10602.251648846976,10602.295290572725,10598.454411440678,10601.166044001026,3.909691710000003,41413.7067995897
1563689100,BTC,USD,10601.166044001026,10606.181618651222,10601.166039737795,10606.181618651222,4.18735525,44359.07672093418
1563689160,BTC,USD,10606.181618651222,10606.1787091142,10597.93216696125,10604.850466100941,29.26502760000001,309967.2993926335
1563689220,BTC,USD,10604.850466100941,10608.65209411641,10603.670071301609,10606.174910205054,4.452437519999998,47222.490364342484
1563689280,BTC,USD,10606.174910205054,10615.305586651279,10607.90854255764,10613.928446111204,6.815146819999998,72324.19266351436
1563689340,BTC,USD,10613.928446111204,10618.268108301563,10614.372097754971,10615.281467789688,5.719720759999998,60751.85361204983
1563689400,BTC,USD,10615.281467789688,10615.270340441988,10607.582928183316,10609.9802176598,10.06596567,106809.77070840118
1563689460,BTC,USD,10609.9802176598,10610.48565802585,10606.085292236341,10606.085292236341,6.947660349999999,74281.08425968495
1563689520,BTC,USD,10606.085292236341,10611.058300203571,10603.775044482378,10610.973593484847,33.30256602,352567.71166601893
1563689580,BTC,USD,10610.973593484847,10616.622062768954,10610.969571296826,10613.209371869052,7.882251659999999,83649.99343316555
1563689640,BTC,USD,10613.209371869052,10618.282357349448,10613.616097820182,10616.227593278294,22.63358302,239796.5551680189
1563689700,BTC,USD,10616.227593278294,10627.835912143997,10616.322058865291,10627.782968523574,24.4743141,259791.8074732359
1563689760,BTC,USD,10627.782968523574,10627.782968523574,10624.041117524444,10624.041117524444,17.496914470000007,185940.55419599227
1563689820,BTC,USD,10624.041117524444,10624.198791174793,10621.261407928536,10622.909090024057,1.69264608,17982.447244802977
1563689880,BTC,USD,10622.909090024057,10623.9784139595,10622.828015353729,10623.397450691837,2.3688881700000004,25183.206529195293
1563689940,BTC,USD,10623.397450691837,10625.23898065885,10609.696693998818,10612.161764609822,110.85534042,1178300.4372371694
1563690000,BTC,USD,10612.161764609822,10612.749640353384,10604.237273223283,10606.082330496945,9.041966670000004,95995.9924781868
1563690060,BTC,USD,10606.082330496945,10616.403354821234,10605.01077033504,10605.01077033504,8.350077090000001,88597.2078864831
1563690120,BTC,USD,10605.01077033504,10607.035296545018,10605.005583124754,10605.154308445142,4.665576159999999,50100.07123109116
1563690180,BTC,USD,10605.154308445142,10606.158542135992,10602.694120568665,10604.683529586855,14.409994510000004,154614.98258854588
1563690240,BTC,USD,10604.683529586855,10612.737571303991,10604.683529586855,10612.737571303991,2.0927718,22221.01679838178
1563690300,BTC,USD,10612.737571303991,10613.832148784331,10608.593044005898,10608.593044005898,4.0323197,42783.728797826494
1563690360,BTC,USD,10608.593044005898,10609.731920315484,10607.578555177795,10609.502475290708,7.372856509999999,78144.8062397426
1563690420,BTC,USD,10609.502475290708,10609.720067928134,10609.022181298622,10609.026745183555,3.91252528,41465.32120887795
1563690480,BTC,USD,10609.026745183555,10621.013904096628,10608.717027654688,10621.013904096628,30.91590706000001,328274.80593381607
1563690540,BTC,USD,10621.013904096628,10624.140096342775,10620.459048547009,10622.310706585977,4.0767589599999985,43257.681335761794
1563690600,BTC,USD,10622.310706585977,10623.769811508237,10619.086176261575,10619.866099351482,17.86826006,189652.77425274558
1563690660,BTC,USD,10619.866099351482,10620.987903223406,10618.521569269444,10620.987903223406,1.96836665,20910.50859300517
1563690720,BTC,USD,10620.987903223406,10622.934123409235,10619.47847201582,10622.875229361,14.30512419,151814.7725036182
1563690780,BTC,USD,10622.875229361,10633.04625536661,10622.875229361,10624.605530253848,18.670334500000006,199136.5633986397
1563690840,BTC,USD,10624.605530253848,10628.570592348771,10623.381685333265,10628.570592348771,14.85878596,158555.69722526538
1563690900,BTC,USD,10628.570592348771,10629.98818607087,10624.727528054389,10624.727528054389,12.785613890000002,135804.35782185022
1563690960,BTC,USD,10624.727528054389,10624.84985630153,10611.927428572568,10612.664959900241,14.151774209999996,150252.15293604805
1563691020,BTC,USD,10612.664959900241,10613.811421726996,10609.257327510295,10612.768028710949,1.1787516799999995,12542.75167591184
1563691080,BTC,USD,10612.768028710949,10613.992025155309,10610.63221986205,10613.992025155309,0.7658242299999998,8131.95704237891
1563691140,BTC,USD,10613.992025155309,10613.992025155309,10611.047907991418,10611.047907991418,2.42083657,25728.68588771308
1563691200,BTC,USD,10611.047907991418,10614.103119553665,10610.944833090229,10612.795439279043,3.7167545800000013,39429.78840061392
1563691260,BTC,USD,10612.795439279043,10614.639620917833,10611.342964655689,10611.342964655689,5.271562819999999,55874.457167572844
1563691320,BTC,USD,10611.342964655689,10613.442271776745,10609.346747810683,10612.73251641894,10.18189056,108027.99077251961
1563691380,BTC,USD,10612.73251641894,10611.706950520229,10592.59604077104,10598.504132372167,37.75512283000001,400040.9146835653
1563691440,BTC,USD,10598.504132372167,10598.782386821127,10595.055852876783,10595.195923919198,3.1047922199999984,32907.6866981299
1563691500,BTC,USD,10595.195923919198,10598.009524561332,10595.192997499069,10596.743234128504,8.67422055,91901.67651277863
1563691560,BTC,USD,10596.743234128504,10610.636694088584,10597.17731045129,10610.636694088584,12.06515712,127937.30851998882
1563691620,BTC,USD,10610.636694088584,10611.113377440526,10607.16422023906,10607.16422023906,2.8331583899999995,30064.749588795752
1563691680,BTC,USD,10607.16422023906,10609.320676027826,10607.16422023906,10609.320675888088,1.09100412,11579.994343968947
1563691740,BTC,USD,10609.320675888088,10610.34669126467,10605.266102890771,10605.266102890771,4.02875565,42751.27309090132
1563691800,BTC,USD,10605.266102890771,10608.517650715192,10606.97309345719,10608.09325971282,6.342590130000001,67300.5321415251
1563691860,BTC,USD,10608.09325971282,10612.665582014526,10606.197230787795,10612.665582014526,8.32197897,88263.87110453029
1563691920,BTC,USD,10612.665582014526,10614.76599588222,10610.568679642274,10613.606122315176,3.63316693,38507.500356911565
1563691980,BTC,USD,10613.606122315176,10613.606122315176,10604.432366160212,10604.432366160212,14.671810889999998,155641.9208377319
1563692040,BTC,USD,10604.432366160212,10604.432441230672,10593.712477620878,10595.606437717779,19.96502103,211404.65166270308
1563692100,BTC,USD,10595.606437717779,10601.66832325302,10595.77673967696,10601.139921725651,4.95376977,53198.150083919885
1563692160,BTC,USD,10601.139921725651,10601.142838581829,10597.68828791429,10597.68828791429,1.24661429,13217.312528573077
1563692220,BTC,USD,10597.68828791429,10599.337014404724,10596.675167654608,10596.675167654608,1.69385167,17950.046592958708
1563692280,BTC,USD,10596.675167654608,10602.238554878128,10596.675167654608,10602.238554878128,2.24595112,23799.13929098084
1563692340,BTC,USD,10602.238554878128,10602.238554878128,10599.156505562009,10599.520406738844,4.4978426,48332.654596423534
1563692400,BTC,USD,10599.520406738844,10601.121246595121,10597.662947201396,10598.649151994336,4.251774380000001,45056.057130197565
1563692460,BTC,USD,10598.649151994336,10599.579884862906,10598.476588988276,10598.476588988276,4.78413572,50724.58935280329
1563692520,BTC,USD,10598.476588988276,10598.910635759326,10597.211973209509,10597.211975073267,2.31378454,24517.216302039003
1563692580,BTC,USD,10597.211975073267,10597.960182115006,10587.132819735953,10597.523954599084,34.30324003000001,363062.2618934495
1563692640,BTC,USD,10597.523954599084,10610.474243489432,10597.21784089978,10610.474243489432,23.33213545,247337.77789907108
1563692700,BTC,USD,10610.474243489432,10614.70195773782,10604.804916387297,10606.803569807042,27.096722439999994,286909.75914372434
1563692760,BTC,USD,10606.803569807042,10621.054750853413,10606.32913359239,10620.659225717682,6.8304034100000015,72476.37321498957
1563692820,BTC,USD,10620.659225717682,10621.99217846226,10616.921758814648,10616.921758814648,2.11227088,22441.297923351947
1563692880,BTC,USD,10616.921758814648,10616.921758814648,10609.925808642629,10613.11915791664,5.630087949999997,59755.43513179437
1563692940,BTC,USD,10613.11915791664,10614.878695240486,10612.052742126563,10612.1001993344,3.3165288500000005,35211.4135173591
1563693000,BTC,USD,10612.1001993344,10617.322949049892,10609.544343625621,10616.215982419759,2.489736599999999,26442.601683756537
1563693060,BTC,USD,10616.215982419759,10618.48944603727,10615.121271778198,10615.178944336896,10.95573564,118765.31776785386
1563693120,BTC,USD,10615.178944336896,10614.863821360936,10610.867022812572,10610.867022812572,3.57766783,37934.2882644262
1563693180,BTC,USD,10610.867022812572,10613.898603850374,10609.923716794488,10613.787674521569,3.78968067,40201.9559191121
1563693240,BTC,USD,10613.787674521569,10615.596242678206,10612.676233403543,10612.685219735202,5.7706753799999975,61228.774343979894
1563693300,BTC,USD,10612.685219735202,10613.32676952704,10612.337178795546,10612.337178795546,1.01024462,10711.6670794363
1563693360,BTC,USD,10612.337178795546,10613.231251296971,10610.692683170833,10610.692683170833,9.61525828,102031.7763701941
1563693420,BTC,USD,10610.692683170833,10613.281126790294,10607.62276485848,10613.281126790294,12.810605554900002,135673.62802328775
1563693480,BTC,USD,10613.281126790294,10618.642447191412,10613.281126790294,10618.580066220258,1.9738383557000003,20974.27823409508
1563693540,BTC,USD,10618.580066220258,10619.01875632618,10616.22730291298,10617.348630035207,8.07414162,85599.40495735567
1563693600,BTC,USD,10617.348630035207,10623.570014871268,10617.348630035207,10623.570014871268,2.88250961,30584.55109630627
1563693660,BTC,USD,10623.570014871268,10646.997161335305,10623.536795667223,10643.112839332329,78.97458298999997,840096.3633713399
1563693720,BTC,USD,10643.112839332329,10643.278567798809,10637.347635669115,10640.892154509827,37.11115076,403767.5402631388
1563693780,BTC,USD,10640.892154509827,10640.892154509827,10634.487795176623,10634.625598952227,9.175878329999998,97559.29832517252
1563693840,BTC,USD,10634.625598952227,10644.636696952864,10634.127422648296,10644.631499826215,2.66929722,28379.904288291094
1563693900,BTC,USD,10644.631499826215,10643.507338841478,10636.323927480931,10636.51451602711,7.3348455,77988.81092574664
1563693960,BTC,USD,10636.51451602711,10641.722703966554,10635.362938749156,10641.722703966554,12.884364900000001,136935.24551164894
1563694020,BTC,USD,10641.722703966554,10645.563518049157,10636.666668571259,10645.120994888852,12.18448265,129622.59820904213
1563694080,BTC,USD,10645.120994888852,10646.384046682879,10636.446557901934,10636.446557901934,10.4095207,110674.84499685814
1563694140,BTC,USD,10636.446557901934,10642.840097554274,10636.446557901934,10641.095785588599,1.13706543,12102.318522895772
1563694200,BTC,USD,10641.095785588599,10644.961131046055,10641.839899062421,10643.70292786693,15.62854055,166350.7575236054
1563694260,BTC,USD,10643.70292786693,10644.336390290893,10640.493872375457,10640.493872375457,4.12638185,43910.54995536855
1563694320,BTC,USD,10640.493872375457,10640.849273593736,10638.795502400795,10638.813982484715,1.85765722,19778.5428646502
1563694380,BTC,USD,10638.813982484715,10640.905977080827,10638.444922016097,10639.696834405322,23.245773100000005,250828.6263613851
1563694440,BTC,USD,10639.696834405322,10639.696834405322,10629.856252208016,10629.856252208016,12.45262526,132306.80338044153
1563694500,BTC,USD,10629.856252208016,10632.010108994882,10629.461345207315,10629.692456769091,2.79327643,29670.772160754528
1563694560,BTC,USD,10629.692456769091,10631.301116212882,10627.4122753605,10631.30111336975,3.582125899999999,38076.5763055724
1563694620,BTC,USD,10631.30111336975,10631.73383728228,10630.472463665714,10631.73383728228,3.2904647500000004,34971.48711502504
1563694680,BTC,USD,10631.73383728228,10631.955827624568,10630.571896988931,10630.92277832503,7.10653037,75521.73044849992
1563694740,BTC,USD,10630.92277832503,10630.92277832503,10625.871170061231,10626.530373020689,8.52182581,90535.92351707857
1563694800,BTC,USD,10626.530373020689,10628.574492856516,10620.266806351729,10620.266806351729,15.934818600000005,169330.66637649765
1563694860,BTC,USD,10620.266806351729,10621.67606726756,10620.268109086908,10621.676062286127,3.06692085,32560.989769402127
1563694920,BTC,USD,10621.676062286127,10621.676111302122,10620.43663498455,10621.011306419316,8.054483040000001,85476.40296589515
1563694980,BTC,USD,10621.011306419316,10621.141240804198,10616.404044066043,10616.466719167996,1.88772628,20029.750016427985
1563695040,BTC,USD,10616.466719167996,10619.007640842845,10615.876751083151,10617.80819451452,37.82685044,407053.8981430366
1563695100,BTC,USD,10617.80819451452,10621.27695471798,10617.80819156258,10620.483723772028,2.7275573100000012,28971.893888266037
1563695160,BTC,USD,10620.483723772028,10621.138021463032,10618.592491943771,10618.592491943771,6.304363259999998,66850.49028520053
1563695220,BTC,USD,10618.592491943771,10620.132569839336,10618.134334887034,10620.09734336048,5.28461684,56103.98865170415
1563695280,BTC,USD,10620.09734336048,10620.901427405002,10615.91162363676,10615.9145535176,5.347784539999998,56741.66600897879
1563695340,BTC,USD,10615.9145535176,10617.883190942302,10603.415500892484,10608.510986465735,46.147433030000016,489370.490478151
1563695400,BTC,USD,10608.510986465735,10609.019238905805,10605.289036994709,10605.332090548869,7.05226827,74783.66975474266
1563695460,BTC,USD,10605.332090548869,10605.569665735207,10603.282027665517,10604.963595912448,8.253867240000002,87495.38145936294
1563695520,BTC,USD,10604.963595912448,10607.167695323977,10604.642799387731,10605.031953660588,4.69667186,49790.072976099495
1563695580,BTC,USD,10605.031953660588,10618.10306999329,10604.918700297858,10616.502848311811,13.463688220000005,142727.65024255266
1563695640,BTC,USD,10616.502848311811,10621.50103481838,10616.359302482566,10617.419519929852,16.866127289999998,178698.09434769893
1563695700,BTC,USD,10617.419519929852,10617.416571875869,10609.189207954609,10610.260439802967,7.5464723,80076.43851308333
1563695760,BTC,USD,10610.260439802967,10610.260439802967,10604.601864202425,10605.749096908035,31.27555841000001,330638.3811035595
1563695820,BTC,USD,10605.749096908035,10606.22564874242,10604.184463427546,10605.86093400897,2.91464124,30864.037136322382
1563695880,BTC,USD,10605.86093400897,10605.86093400897,10603.446419857275,10605.666566225313,1.3656760600000002,14483.119015494116
1563695940,BTC,USD,10605.666566225313,10608.844701207878,10605.471563883224,10606.887081066763,4.03381601,43031.6819797234
1563696000,BTC,USD,10606.887081066763,10606.869593118568,10601.610295294411,10601.81656048192,4.66637565,49407.17981678719
1563696060,BTC,USD,10601.81656048192,10602.036897141244,10592.131531581204,10592.131531581204,25.89223293,273709.40401399106
1563696120,BTC,USD,10592.131531581204,10592.754447814435,10583.342890401693,10589.680826913644,49.32884215,522192.34251950897
1563696180,BTC,USD,10589.680826913644,10589.680826913644,10574.692964079752,10574.692964079752,30.36819836,320778.16285845404
1563696240,BTC,USD,10574.692964079752,10574.896951728368,10561.8202062888,10565.819399789112,36.49680833,385301.85227369727
1563696300,BTC,USD,10565.819399789112,10570.323218337497,10565.97138102241,10570.094918145782,33.56885555,354659.6662902441
1563696360,BTC,USD,10570.094918145782,10582.741730296952,10569.006079981065,10581.424177197796,41.41190855000001,437865.3736838243
1563696420,BTC,USD,10581.424177197796,10585.870509265442,10581.424177197796,10585.870509265442,22.72351259000001,239914.1478402397
1563696480,BTC,USD,10585.870509265442,10587.595779719517,10581.840919348797,10582.040557339258,7.777716440000002,82262.64853885084
1563696540,BTC,USD,10582.040557339258,10582.547258584449,10575.95897987734,10575.95897987734,9.64459882,101952.69806089383
1563696600,BTC,USD,10575.95897987734,10576.4511656136,10572.412785805507,10572.412785805507,8.76278613,92594.52955485262
1563696660,BTC,USD,10572.412785805507,10572.412785805507,10515.436859190955,10515.436859190955,286.4598354100001,3014153.9387252494
1563696720,BTC,USD,10515.436859190955,10571.164912225451,10487.902899525096,10571.164912225451,820.74839077,8636840.399581663
1563696780,BTC,USD,10571.164912225451,10701.060142686983,10573.145619321811,10644.438080339423,805.7839597499997,8590242.54867927
1563696840,BTC,USD,10644.438080339423,10671.350742640152,10632.834288976579,10649.224964344605,137.41150535999998,1462913.4177717462
1563696900,BTC,USD,10649.224964344605,10652.305777907879,10633.752489436209,10643.45723905369,122.03974281,1298546.5762644988
1563696960,BTC,USD,10643.45723905369,10651.172034099802,10635.292333009389,10647.685165552364,43.79045765000002,465696.14670369396
1563697020,BTC,USD,10647.685165552364,10680.886750820564,10647.654262068072,10678.724486346498,144.44382589999995,1539913.863765055
1563697080,BTC,USD,10678.724486346498,10678.817721112977,10666.602904223584,10675.127706734896,40.40021953,430345.1177891405
1563697140,BTC,USD,10675.127706734896,10675.020784760944,10663.642309562554,10667.499327783406,33.52358662,356962.3193224722
1563697200,BTC,USD,10667.499327783406,10667.726803543255,10652.906668967387,10652.906668967387,15.58969099,165917.85307630192
1563697260,BTC,USD,10652.906668967387,10668.91752561481,10652.90666621051,10668.704066879376,10.020481689999997,106572.47514892452
1563697320,BTC,USD,10668.704066879376,10678.677118634705,10666.130505915562,10677.697851392344,29.57438347,316237.2376533258
1563697380,BTC,USD,10677.697851392344,10695.631717231832,10677.442958304648,10695.631717231832,39.5402692,421976.1930901599
1563697440,BTC,USD,10695.631717231832,10696.206382519147,10668.878123667211,10677.238251582898,63.31159140000001,676459.9189306401
1563697500,BTC,USD,10677.238251582898,10690.469207035081,10676.857789006624,10689.31912717688,22.39387891,239411.52227478824
1563697560,BTC,USD,10689.31912717688,10688.208702367892,10681.50379224908,10686.425786240476,11.709158909999998,125083.06767291849
1563697620,BTC,USD,10686.425786240476,10686.42667641635,10682.029961535723,10682.029961535723,10.55583898,112867.87788391359
1563697680,BTC,USD,10682.029961535723,10683.383590375122,10678.912705313565,10678.912705313565,9.97441879,106527.7783821685
1563697740,BTC,USD,10678.912705313565,10680.866415494218,10673.952056778504,10674.423570619523,11.35392491,121253.92940519792
1563697800,BTC,USD,10674.423570619523,10674.683323685458,10669.857464109797,10669.857464109797,10.844385180000002,115728.99176490244
1563697860,BTC,USD,10669.857464109797,10669.857464109797,10665.066271744245,10665.338496218394,23.14167122000001,246875.3921437052
1563697920,BTC,USD,10665.338496218394,10665.470816372115,10662.44747421929,10663.285829663177,2.2563532000000004,24051.68943030301
1563697980,BTC,USD,10663.285829663177,10667.0861253212,10663.007704598227,10666.172997027585,3.14723724,34050.889244980695
1563698040,BTC,USD,10666.172997027585,10668.14470598676,10666.079941507292,10667.273261425804,15.228717839999995,162438.17118780242
1563698100,BTC,USD,10667.273261425804,10684.89416914717,10667.197075247332,10684.89416914717,29.32981044,312982.93974765553
1563698160,BTC,USD,10684.89416914717,10687.846668731021,10684.894125170114,10686.768268819817,9.002268089999998,96203.86212912314
1563698220,BTC,USD,10686.768268819817,10694.179081786178,10686.316368021444,10694.179081786178,9.76174254,104368.07394341267
1563698280,BTC,USD,10694.179081786178,10694.823668598554,10690.79254888134,10693.172390011128,20.49852476,219161.97104667887
1563698340,BTC,USD,10693.172390011128,10693.130969043525,10687.665363000106,10689.417805089404,13.4788751,144100.12793591295
1563698400,BTC,USD,10689.417805089404,10690.479146001113,10687.332693550405,10687.713943343757,6.077717,64906.437751658916
1563698460,BTC,USD,10687.713943343757,10687.696204782274,10686.28494504473,10686.590233532945,3.5564821,37981.01092928187
1563698520,BTC,USD,10686.590233532945,10686.236815006676,10683.488604544274,10685.213635628385,2.77387868,29652.027259481598
1563698580,BTC,USD,10685.213635628385,10687.099818435649,10685.213635628385,10687.099818435649,1.2628810999999998,13480.828798332355
1563698640,BTC,USD,10687.099818435649,10691.59503993938,10687.614212286466,10690.463722582692,10.66460776,114394.254337641
1563698700,BTC,USD,10690.463722582692,10693.359097956938,10690.463722582692,10693.359097956938,9.244823249999996,99257.48077125636
1563698760,BTC,USD,10693.359097956938,10698.380486518485,10692.3497510915,10698.26313411346,2.404877129999999,25715.70992993025
1563698820,BTC,USD,10698.26313411346,10698.95401340936,10694.226390803062,10695.324834081046,8.918818359999998,95351.03665901086
1563698880,BTC,USD,10695.324834081046,10697.475871621948,10693.687477141691,10695.664554708863,2.5537671699999995,27305.474828749204
1563698940,BTC,USD,10695.664554708863,10696.289152997988,10691.945194594542,10694.91737925143,5.991917600000002,64031.19838878194
1563699000,BTC,USD,10694.91737925143,10695.269454318002,10683.556825701491,10683.556825701491,22.46873744,240009.90000921945
1563699060,BTC,USD,10683.556825701491,10684.249899538985,10681.544271534562,10684.249899538985,11.96676226,127677.32147332744
1563699120,BTC,USD,10684.249899538985,10684.249885925565,10679.861871947669,10679.861871947669,4.01144699,42795.0708789068
1563699180,BTC,USD,10679.861871947669,10683.983910263487,10677.995613244399,10682.031276106118,21.05144094,224574.75710282108
1563699240,BTC,USD,10682.031276106118,10684.544712528292,10681.846850485874,10681.849464919047,6.025711045999999,64284.131590465266
1563699300,BTC,USD,10681.849464919047,10682.228265850408,10679.70452482658,10679.705689775075,7.85577492,84058.06027037925
1563699360,BTC,USD,10679.705689775075,10680.296947686456,10679.272799119874,10679.810815156065,7.233791069999999,77226.57095768767
1563699420,BTC,USD,10679.810815156065,10681.973923886488,10679.803333212714,10681.573406578567,4.46410129,47688.12367042908
1563699480,BTC,USD,10681.573406578567,10681.638248097724,10681.240736322956,10681.246708780402,1.28463173,13712.292115779455
1563699540,BTC,USD,10681.246708780402,10681.531975661579,10680.73766091648,10680.975875256463,8.385082410000004,90633.72119568565
1563699600,BTC,USD,10680.975875256463,10681.328374986999,10680.694396838871,10681.328374986999,1.86032719,19842.541829308346
1563699660,BTC,USD,10681.328374986999,10684.210706832764,10681.363249248752,10684.210706814372,6.61677179,70708.16010385493
1563699720,BTC,USD,10684.210706814372,10685.215929252221,10682.857053724108,10683.52430683414,5.25533603,56112.047825494716
1563699780,BTC,USD,10683.52430683414,10683.527348589952,10680.668907773044,10681.87854498685,10.870554650000004,116076.37918925568
1563699840,BTC,USD,10681.87854498685,10687.577279324209,10681.87854498685,10687.577279324209,8.346207870000002,89181.58886765486
1563699900,BTC,USD,10687.577279324209,10707.674473268586,10687.577432971746,10707.674473268586,71.02509075000003,759618.1494536172
1563699960,BTC,USD,10707.674473268586,10710.419895126775,10707.733394550449,10710.371830797789,7.477736399999999,80053.45964546244
1563700020,BTC,USD,10710.371830797789,10713.992026141332,10710.273298371485,10713.992026141332,23.09675746,247262.10130719852
1563700080,BTC,USD,10713.992026141332,10714.671640739034,10704.730821276518,10704.730821276518,71.28499722000002,763264.6092461167
1563700140,BTC,USD,10704.730821276518,10705.970575909987,10700.07998480619,10701.621059389583,12.083714850000002,129306.55022943694
1563700200,BTC,USD,10701.621059389583,10710.305999367978,10701.02142541112,10710.047593357143,17.557259180000006,187942.31303329745
1563700260,BTC,USD,10710.047593357143,10710.894258441363,10706.872260310458,10707.451916582806,23.71721514,256792.84610656172
1563700320,BTC,USD,10707.451916582806,10708.155416824971,10706.57397774989,10706.57397774989,4.208964689999998,45066.877140635785
1563700380,BTC,USD,10706.57397774989,10704.91209892023,10700.347588033064,10700.350569911696,11.552680420000002,123649.02430547707
1563700440,BTC,USD,10700.350569911696,10700.838378491497,10697.258290254596,10697.747292124268,9.218382199999999,98586.70493142249
1563700500,BTC,USD,10697.747292124268,10697.857055998762,10693.496254048576,10696.723463198874,10.243164320000004,109583.83413057183
1563700560,BTC,USD,10696.723463198874,10704.256794743924,10695.825379250517,10703.67658254951,5.207241949999999,55723.124200378086
1563700620,BTC,USD,10703.67658254951,10706.096824745066,10703.42908767147,10704.497032926673,2.76100638,29571.8157308388
1563700680,BTC,USD,10704.497032926673,10708.723592035867,10704.497032926673,10707.650078660648,5.49371108,58794.25179105952
1563700740,BTC,USD,10707.650078660648,10709.042585296595,10707.463581863427,10709.039573483542,7.2541521,77604.29827698645
1563700800,BTC,USD,10709.039573483542,10709.278171201126,10708.204779619911,10708.83613409886,5.997970819999999,64100.73632411032
1563700860,BTC,USD,10708.83613409886,10719.07712739063,10708.83613409886,10718.386794979497,22.86410439000001,244577.449218215
1563700920,BTC,USD,10718.386794979497,10722.378665190678,10718.225389942128,10721.899813244712,31.055270359999994,336587.0611928189
1563700980,BTC,USD,10721.899813244712,10735.380670958604,10721.890869703397,10735.380670958604,29.31777697,314238.5528082446
1563701040,BTC,USD,10735.380670958604,10737.506750762046,10718.514618803714,10723.957830690473,72.59490481000002,778576.4714437595
1563701100,BTC,USD,10723.957830690473,10723.957830690473,10715.074470501026,10716.690449937936,21.207626200000007,227014.67441116212
1563701160,BTC,USD,10716.690449937936,10718.110910559959,10716.160141763095,10717.812782404533,9.90384458,105927.21159006149
1563701220,BTC,USD,10717.812782404533,10718.789761804514,10717.222369364346,10718.786582278362,7.922333159999999,84682.05724229424
1563701280,BTC,USD,10718.786582278362,10723.000705593453,10720.499470327844,10721.679080175214,8.20227946,87697.70658671082
1563701340,BTC,USD,10721.679080175214,10722.493779345583,10721.191441336054,10722.311442178963,10.230091240000002,109361.8488021658
1563701400,BTC,USD,10722.311442178963,10722.678548904898,10717.026722918032,10717.026722918032,16.93944278,181325.85226818145
1563701460,BTC,USD,10717.026722918032,10717.940573397176,10711.150609385186,10711.150609385186,13.0666553596,139750.0188716716
1563701520,BTC,USD,10711.150609385186,10711.150607887948,10703.719442399572,10703.719442399572,30.76587191,329216.57888653985
1563701580,BTC,USD,10703.719442399572,10705.789343952521,10701.54321557242,10705.590731976788,34.40865218,372649.671045324
1563701640,BTC,USD,10705.590731976788,10713.684936543252,10705.542282872988,10711.517011847172,16.165229489999998,172938.57247433948
1563701700,BTC,USD,10711.517011847172,10714.650034925611,10711.416902308894,10714.544710071075,9.81360797,104931.53777824657
1563701760,BTC,USD,10714.544710071075,10715.189755342479,10712.578294562536,10714.535592890965,6.943954569999999,74161.2432018284
1563701820,BTC,USD,10714.535592890965,10717.662423774093,10714.535592890965,10717.662423774093,6.83154636,72992.32840503202
1563701880,BTC,USD,10717.662423774093,10717.920022473028,10716.60319783954,10716.60319783954,5.95591895,63701.536537315646
1563701940,BTC,USD,10716.60319783954,10716.924386439887,10713.352037539116,10713.352037539116,4.706623460000001,50416.17463007711
1563702000,BTC,USD,10713.352037539116,10714.707173369168,10713.042935038358,10714.153335776784,0.72666225,7791.31172696295
1563702060,BTC,USD,10714.153335776784,10715.732928410083,10713.47737549074,10714.527786521514,5.477304138499999,58695.464827640215
1563702120,BTC,USD,10714.527786521514,10716.03757834948,10713.533176682635,10716.035916684135,11.011577620000002,118039.99293594931
1563702180,BTC,USD,10716.035916684135,10718.6025783417,10716.035916684135,10717.30140651172,5.835276109999999,62536.51968402566
1563702240,BTC,USD,10717.30140651172,10722.097987714546,10717.30140651172,10721.553096528145,7.279024919999999,78452.24422878561
1563702300,BTC,USD,10721.553096528145,10721.624722069912,10717.917854171359,10717.924318804118,1.33701666,14326.950754934274
1563702360,BTC,USD,10717.924318804118,10719.998433511413,10717.2046267737,10719.99834275973,0.91874448,9848.636024769201
1563702420,BTC,USD,10719.99834275973,10720.215108821416,10719.782344692789,10720.191101094952,10.483449940000002,112211.32959335043
1563702480,BTC,USD,10720.191101094952,10720.467365506334,10717.114484527452,10720.467365506334,0.6686251899999999,7174.323707060799
1563702540,BTC,USD,10720.467365506334,10721.102714387996,10717.98582830787,10720.994545292022,25.5619773885,273968.66687855433
1563702600,BTC,USD,10720.994545292022,10721.480141122458,10719.656689234758,10719.656689234758,1.96196305,21040.0900249199
1563702660,BTC,USD,10719.656689234758,10719.644201124132,10704.930392344633,10705.997527305592,41.75017523,447045.84101676615
1563702720,BTC,USD,10705.997527305592,10705.65514147156,10703.355132270268,10704.492998650887,3.6186117899999988,38729.104204575095
1563702780,BTC,USD,10704.492998650887,10704.694057931363,10696.275000188029,10698.012783227005,17.08369133,182813.5672926033
1563702840,BTC,USD,10698.012783227005,10699.661604664696,10697.993247791632,10698.75928186446,4.605318049999998,49268.53283109071
1563702900,BTC,USD,10698.75928186446,10699.074091882065,10697.015456655869,10697.015456655869,14.42231261,156800.5562263876
