time_,price_avg
2021-07-11 01:19:00,33526.243200000004
2021-07-11 01:19:30,33543.526666666665
2021-07-11 01:20:00,33549.221
2021-07-11 01:20:30,33540.54616666667
2021-07-11 01:21:00,33531.848375
2021-07-11 01:21:30,33529.36553333334
2021-07-11 01:22:00,33529.6
2021-07-11 01:22:30,33526.41635
2021-07-11 01:23:00,33517.444
2021-07-11 01:23:30,33513.5172
2021-07-11 01:24:00,33506.615825
2021-07-11 01:24:30,33508.897
2021-07-11 01:25:00,33512.96033333333
2021-07-11 01:25:30,33520.830533333334
2021-07-11 01:26:00,33524.702075
2021-07-11 01:26:30,33516.65263333334
2021-07-11 01:27:00,33508.9865
2021-07-11 01:27:30,33502.63665
2021-07-11 01:28:00,33505.23693333333
2021-07-11 01:28:30,33502.21886666666
2021-07-11 01:29:00,33499.43736666666
2021-07-11 01:29:30,33492.217800000006
2021-07-11 01:30:00,33491.354466666664
2021-07-11 01:30:30,33492.3278
2021-07-11 01:31:00,33497.64285
2021-07-11 01:31:30,33505.26
2021-07-11 01:32:00,33502.1415
2021-07-11 01:32:30,33498.845975
2021-07-11 01:33:00,33503.767966666666
2021-07-11 01:33:30,33513.15343333333
2021-07-11 01:34:00,33512.01715
2021-07-11 01:34:30,33509.64513333333
2021-07-11 01:35:00,33503.7896
2021-07-11 01:35:30,33512.276633333335
2021-07-11 01:36:00,33519.1533
2021-07-11 01:36:30,33523.96599999999
2021-07-11 01:37:00,33524.01266666667
2021-07-11 01:37:30,33522.332500000004
2021-07-11 01:38:00,33526.880000000005
2021-07-11 01:38:30,33534.12
2021-07-11 01:39:00,33534.210349999994
2021-07-11 01:39:30,33532.058866666666
2021-07-11 01:40:00,33538.41373333334
2021-07-11 01:40:30,33542.683333333334
2021-07-11 01:41:00,33540.443775
2021-07-11 01:41:30,33546.815533333334
2021-07-11 01:42:00,33550.57756666667
2021-07-11 01:42:30,33538.2363
2021-07-11 01:43:00,33527.842833333336
2021-07-11 01:43:30,33538.66593333333
2021-07-11 01:44:00,33541.057375
2021-07-11 01:44:30,33535.8031
2021-07-11 01:45:00,33531.71253333333
2021-07-11 01:45:30,33536.49886666666
2021-07-11 01:46:00,33545.610949999995
2021-07-11 01:46:30,33547.25
2021-07-11 01:47:00,33538.80876666666
2021-07-11 01:47:30,33537.28085
2021-07-11 01:48:00,33538.40523333333
2021-07-11 01:48:30,33537.27333333334
2021-07-11 01:49:00,33543.3089
2021-07-11 01:49:30,33543.44553333334
2021-07-11 01:50:00,33545.958333333336
2021-07-11 01:50:30,33555.2578
2021-07-11 01:51:00,33578.879675000004
2021-07-11 01:51:30,33584.3015
2021-07-11 01:52:00,33591.78706666667
2021-07-11 01:52:30,33591.2047
2021-07-11 01:53:00,33588.85016666667
2021-07-11 01:53:30,33582.90513333333
2021-07-11 01:54:00,33577.58175
2021-07-11 01:54:30,33573.10173333334
2021-07-11 01:55:00,33565.4723
2021-07-11 01:55:30,33569.91923333333
2021-07-11 01:56:00,33569.86775
2021-07-11 01:56:30,33578.67243333333
2021-07-11 01:57:00,33589.06023333333
2021-07-11 01:57:30,33611.317774999996
2021-07-11 01:58:00,33677.4848
2021-07-11 01:58:30,33667.078233333326
2021-07-11 01:59:00,33653.856999999996
2021-07-11 01:59:30,33638.36165
2021-07-11 02:00:00,33644.11366666667
2021-07-11 02:00:30,33650.430133333335
2021-07-11 02:01:00,33636.1726
2021-07-11 02:01:30,33619.14
2021-07-11 02:02:00,33617.35196666666
2021-07-11 02:02:30,33617.04915
2021-07-11 02:03:00,33600.79233333334
2021-07-11 02:03:30,33594.82886666667
2021-07-11 02:04:00,33595.948725
2021-07-11 02:04:30,33598.89943333333
2021-07-11 02:05:00,33605.90553333333
2021-07-11 02:05:30,33609.382675
2021-07-11 02:06:00,33611.40856666667
2021-07-11 02:06:30,33620.827633333334
2021-07-11 02:07:00,33622.453199999996
2021-07-11 02:07:30,33618.03065
2021-07-11 02:08:00,33614.410866666665
2021-07-11 02:08:30,33614.12666666667
2021-07-11 02:09:00,33631.776699999995
2021-07-11 02:09:30,33624.031650000004
2021-07-11 02:10:00,33630.47
2021-07-11 02:10:30,33633.62335
2021-07-11 02:11:00,33639.93586666667
2021-07-11 02:11:30,33648.8
2021-07-11 02:12:00,33662.591166666665
2021-07-11 02:12:30,33663.35165
2021-07-11 02:13:00,33657.06303333333
2021-07-11 02:13:30,33658.0822
2021-07-11 02:14:00,33667.61350000001
2021-07-11 02:14:30,33674.992933333335
2021-07-11 02:15:00,33675.14516666667
2021-07-11 02:15:30,33673.231075
2021-07-11 02:16:00,33673.34476666667
2021-07-11 02:16:30,33667.26123333333
2021-07-11 02:17:00,33662.11843333333
2021-07-11 02:17:30,33649.909775
2021-07-11 02:18:00,33639.35526666667
2021-07-11 02:18:30,33648.584500000004
2021-07-11 02:19:00,33657.24283333333
2021-07-11 02:19:30,33649.612166666666
2021-07-11 02:20:00,33639.048833333334
2021-07-11 02:20:30,33635.729499999994
2021-07-11 02:21:00,33639.199625
2021-07-11 02:21:30,33643.6148
2021-07-11 02:22:00,33644.84536666667
2021-07-11 02:22:30,33643.705
2021-07-11 02:23:00,33649.92683333333
2021-07-11 02:23:30,33654.37466666667
2021-07-11 02:24:00,33651.916425
2021-07-11 02:24:30,33633.1936
2021-07-11 02:25:00,33616.4179
2021-07-11 02:25:30,33616.96666666667
2021-07-11 02:26:00,33630.24325
2021-07-11 02:26:30,33615.1378
2021-07-11 02:27:00,33619.55953333333
2021-07-11 02:27:30,33621.3325
2021-07-11 02:28:00,33624.91426666667
2021-07-11 02:28:30,33622.6722
2021-07-11 02:29:00,33621.1463
2021-07-11 02:29:30,33619.15
2021-07-11 02:30:00,33615.25066666667
2021-07-11 02:30:30,33612.482533333336
2021-07-11 02:31:00,33613.4869
2021-07-11 02:31:30,33619.707800000004
2021-07-11 02:32:00,33627.7079
2021-07-11 02:32:30,33629.122875
2021-07-11 02:33:00,33630.290499999996
2021-07-11 02:33:30,33622.62386666667
2021-07-11 02:34:00,33614.69915
2021-07-11 02:34:30,33620.56453333333
2021-07-11 02:35:00,33626.8001
2021-07-11 02:35:30,33636.37473333333
2021-07-11 02:36:00,33640.005833333336
2021-07-11 02:36:30,33635.824466666665
2021-07-11 02:37:00,33633.8702
2021-07-11 02:37:30,33638.4166
2021-07-11 02:38:00,33643.23206666667
2021-07-11 02:38:30,33636.81446666666
2021-07-11 02:39:00,33629.1583
2021-07-11 02:39:30,33637.534199999995
2021-07-11 02:40:00,33635.2642
2021-07-11 02:40:30,33631.751925000004
2021-07-11 02:41:00,33632.71643333333
2021-07-11 02:41:30,33631.82886666667
2021-07-11 02:42:00,33637.77986666667
2021-07-11 02:42:30,33634.432275
2021-07-11 02:43:00,33648.90746666667
2021-07-11 02:43:30,33646.31563333334
2021-07-11 02:44:00,33647.1988
2021-07-11 02:44:30,33641.6004
2021-07-11 02:45:00,33638.5282
2021-07-11 02:45:30,33640.758350000004
2021-07-11 02:46:00,33654.02413333333
2021-07-11 02:46:30,33652.67665
2021-07-11 02:47:00,33660.3438
2021-07-11 02:47:30,33650.57165
2021-07-11 02:48:00,33649.45563333333
2021-07-11 02:48:30,33651.276666666665
2021-07-11 02:49:00,33645.341725
2021-07-11 02:49:30,33645.877799999995
2021-07-11 02:50:00,33635.510500000004
2021-07-11 02:50:30,33636.63363333334
2021-07-11 02:51:00,33640.6823
2021-07-11 02:51:30,33636.04463333333
2021-07-11 02:52:00,33628.05353333333
2021-07-11 02:52:30,33617.842425
2021-07-11 02:53:00,33605.37823333334
2021-07-11 02:53:30,33575.232233333336
2021-07-11 02:54:00,33563.73375
2021-07-11 02:54:30,33538.49253333333
2021-07-11 02:55:00,33526.25586666667
2021-07-11 02:55:30,33528.866275
2021-07-11 02:56:00,33517.161700000004
2021-07-11 02:56:30,33520.76165
2021-07-11 02:57:00,33522.19793333334
2021-07-11 02:57:30,33513.42585
2021-07-11 02:58:00,33513.21726666667
2021-07-11 02:58:30,33509.06656666667
2021-07-11 02:59:00,33515.112425
2021-07-11 02:59:30,33516.92886666666
2021-07-11 03:00:00,33513.83073333333
2021-07-11 03:00:30,33520.744875000004
2021-07-11 03:01:00,33547.672033333336
2021-07-11 03:01:30,33538.35676666667
2021-07-11 03:02:00,33544.2979
2021-07-11 03:02:30,33551.27805
2021-07-11 03:03:00,33541.01406666667
2021-07-11 03:03:30,33532.521133333335
2021-07-11 03:04:00,33535.99945
2021-07-11 03:04:30,33530.72113333333
2021-07-11 03:05:00,33509.3504
2021-07-11 03:05:30,33500.9275
2021-07-11 03:06:00,33479.3817
2021-07-11 03:06:30,33481.54666666666
2021-07-11 03:07:00,33497.39773333334
2021-07-11 03:07:30,33511.815566666664
2021-07-11 03:08:00,33512.596933333334
2021-07-11 03:08:30,33526.84446666666
2021-07-11 03:09:00,33538.745475
2021-07-11 03:09:30,33544.94886666667
2021-07-11 03:10:00,33556.972466666666
2021-07-11 03:10:30,33554.045
2021-07-11 03:11:00,33580.9548
2021-07-11 03:11:30,33590.801133333334
2021-07-11 03:12:00,33616.461566666665
2021-07-11 03:12:30,33639.85085
2021-07-11 03:13:00,33674.41183333333
2021-07-11 03:13:30,33677.517799999994
2021-07-11 03:14:00,33721.852374999995
2021-07-11 03:14:30,33724.52423333333
2021-07-11 03:15:00,33709.177
2021-07-11 03:15:30,33735.290125
2021-07-11 03:16:00,33750.35573333333
2021-07-11 03:16:30,33749.37416666667
2021-07-11 03:17:00,33733.4075
2021-07-11 03:17:30,33774.72225
2021-07-11 03:18:00,33777.38856666667
2021-07-11 03:18:30,33790.66076666667
2021-07-11 03:19:00,33754.169725
2021-07-11 03:19:30,33768.24915
2021-07-11 03:20:00,33753.03853333333
2021-07-11 03:20:30,33744.27336666667
2021-07-11 03:21:00,33728.697100000005
2021-07-11 03:21:30,33695.1955
2021-07-11 03:22:00,33685.6194
2021-07-11 03:22:30,33687.15755
2021-07-11 03:23:00,33685.73673333333
2021-07-11 03:23:30,33695.53333333333
2021-07-11 03:24:00,33685.591125
2021-07-11 03:24:30,33665.81446666667
2021-07-11 03:25:00,33644.70413333333
2021-07-11 03:25:30,33638.80165
2021-07-11 03:26:00,33607.081333333335
2021-07-11 03:26:30,33607.609300000004
2021-07-11 03:27:00,33612.045966666665
2021-07-11 03:27:30,33605.01835
2021-07-11 03:28:00,33594.64163333333
2021-07-11 03:28:30,33593.68553333333
2021-07-11 03:29:00,33614.714199999995
2021-07-11 03:29:30,33613.5678
2021-07-11 03:30:00,33608.668900000004
2021-07-11 03:30:30,33607.29335
2021-07-11 03:31:00,33591.214649999994
2021-07-11 03:31:30,33590.78446666667
2021-07-11 03:32:00,33596.0162
2021-07-11 03:32:30,33595.78999999999
2021-07-11 03:33:00,33588.19776666667
2021-07-11 03:33:30,33592.82553333333
2021-07-11 03:34:00,33602.340599999996
2021-07-11 03:34:30,33591.92250000001
2021-07-11 03:35:00,33589.29083333333
2021-07-11 03:35:30,33597.5176
2021-07-11 03:36:00,33609.71195
2021-07-11 03:36:30,33627.721633333334
2021-07-11 03:37:00,33625.160533333335
2021-07-11 03:37:30,33626.6145
2021-07-11 03:38:00,33639.33933333333
2021-07-11 03:38:30,33632.4048
2021-07-11 03:39:00,33629.005274999996
2021-07-11 03:39:30,33626.09626666666
2021-07-11 03:40:00,33633.5046
2021-07-11 03:40:30,33629.751533333336
2021-07-11 03:41:00,33636.255000000005
2021-07-11 03:41:30,33637.3
2021-07-11 03:42:00,33634.3877
2021-07-11 03:42:30,33638.8311
2021-07-11 03:43:00,33613.22903333333
2021-07-11 03:43:30,33617.365
2021-07-11 03:44:00,33622.556566666666
2021-07-11 03:44:30,33623.61
2021-07-11 03:45:00,33625.61749999999
2021-07-11 03:45:30,33624.72666666666
2021-07-11 03:46:00,33649.7175
2021-07-11 03:46:30,33673.367775
2021-07-11 03:47:00,33687.47305
2021-07-11 03:47:30,33691.26036666666
2021-07-11 03:48:00,33699.3626
2021-07-11 03:48:30,33705.04
2021-07-11 03:49:00,33745.1023
2021-07-11 03:49:30,33740.7361
2021-07-11 03:50:00,33732.03773333333
2021-07-11 03:50:30,33731.68415
2021-07-11 03:51:00,33741.371366666666
2021-07-11 03:51:30,33739.65443333334
2021-07-11 03:52:00,33723.856966666666
2021-07-11 03:52:30,33737.60835
2021-07-11 03:53:00,33752.82915
2021-07-11 03:53:30,33765.453349999996
2021-07-11 03:54:00,33756.59396666667
2021-07-11 03:54:30,33761.71333333333
2021-07-11 03:55:00,33741.83526666666
2021-07-11 03:55:30,33738.74906666666
2021-07-11 03:56:00,33745.06445
2021-07-11 03:56:30,33750.535625000004
2021-07-11 03:57:00,33756.2704
2021-07-11 03:57:30,33749.7994
2021-07-11 03:58:00,33752.8983
2021-07-11 03:58:30,33736.12035
2021-07-11 03:59:00,33726.314666666665
2021-07-11 03:59:30,33734.551100000004
2021-07-11 04:00:00,33731.59503333334
2021-07-11 04:00:30,33742.59665000001
2021-07-11 04:01:00,33736.08086666666
2021-07-11 04:01:30,33731.6
2021-07-11 04:02:00,33709.957233333334
2021-07-11 04:02:30,33711.72855
2021-07-11 04:03:00,33712.513025
2021-07-11 04:03:30,33715.1325
2021-07-11 04:04:00,33708.008299999994
2021-07-11 04:04:30,33708.92166666667
2021-07-11 04:05:00,33699.680766666665
2021-07-11 04:05:30,33701.7778
2021-07-11 04:06:00,33697.17776666667
2021-07-11 04:06:30,33683.70165
2021-07-11 04:07:00,33678.86693333334
2021-07-11 04:07:30,33681.121133333334
2021-07-11 04:08:00,33697.21
2021-07-11 04:08:30,33688.08666666667
2021-07-11 04:09:00,33679.63915
2021-07-11 04:09:30,33684.2461
2021-07-11 04:10:00,33679.98386666667
2021-07-11 04:10:30,33678.93886666667
2021-07-11 04:11:00,33687.02276666667
2021-07-11 04:11:30,33675.60553333333
2021-07-11 04:12:00,33683.1402
2021-07-11 04:12:30,33677.311133333336
2021-07-11 04:13:00,33691.789300000004
2021-07-11 04:13:30,33697.27085
2021-07-11 04:14:00,33693.80446666667
2021-07-11 04:14:30,33699.22585
2021-07-11 04:15:00,33694.861666666664
2021-07-11 04:15:30,33697.46005
2021-07-11 04:16:00,33690.695
2021-07-11 04:16:30,33693.19476666667
2021-07-11 04:17:00,33706.3281
2021-07-11 04:17:30,33698.0382
2021-07-11 04:18:00,33706.0898
2021-07-11 04:18:30,33688.43406666667
2021-07-11 04:19:00,33690.8013
2021-07-11 04:19:30,33661.72553333334
2021-07-11 04:20:00,33665.32245
2021-07-11 04:20:30,33679.224500000004
2021-07-11 04:21:00,33689.5495
2021-07-11 04:21:30,33693.6365
2021-07-11 04:22:00,33702.66036666667
2021-07-11 04:22:30,33705.857749999996
2021-07-11 04:23:00,33708.71555000001
2021-07-11 04:23:30,33712.64335
2021-07-11 04:24:00,33712.7577
2021-07-11 04:24:30,33717.15723333333
2021-07-11 04:25:00,33692.747866666665
2021-07-11 04:25:30,33699.73085
2021-07-11 04:26:00,33708.575450000004
2021-07-11 04:26:30,33709.83085
2021-07-11 04:27:00,33703.36666666667
2021-07-11 04:27:30,33703.891650000005
2021-07-11 04:28:00,33699.429149999996
2021-07-11 04:28:30,33694.75553333334
2021-07-11 04:29:00,33704.4875
2021-07-11 04:29:30,33707.43
2021-07-11 04:30:00,33713.044200000004
2021-07-11 04:30:30,33715.5722
2021-07-11 04:31:00,33731.60003333333
2021-07-11 04:31:30,33718.26886666666
2021-07-11 04:32:00,33696.15433333333
2021-07-11 04:32:30,33704.270566666666
2021-07-11 04:33:00,33687.162899999996
2021-07-11 04:33:30,33697.11
2021-07-11 04:34:00,33710.74106666667
2021-07-11 04:34:30,33720.488900000004
2021-07-11 04:35:00,33704.7456
2021-07-11 04:35:30,33713.29085
2021-07-11 04:36:00,33727.94807499999
2021-07-11 04:36:30,33734.89473333333
2021-07-11 04:37:00,33741.49085
2021-07-11 04:37:30,33753.56325000001
2021-07-11 04:38:00,33765.13065000001
2021-07-11 04:38:30,33755.2992
2021-07-11 04:39:00,33757.59165
2021-07-11 04:39:30,33754.481166666665
2021-07-11 04:40:00,33745.58616666667
2021-07-11 04:40:30,33745.443549999996
2021-07-11 04:41:00,33729.934275
2021-07-11 04:41:30,33710.185
2021-07-11 04:42:00,33670.37476666667
2021-07-11 04:42:30,33678.76
2021-07-11 04:43:00,33659.232500000006
2021-07-11 04:43:30,33649.99886666667
2021-07-11 04:44:00,33650.838899999995
2021-07-11 04:44:30,33631.59446666666
2021-07-11 04:45:00,33639.716799999995
2021-07-11 04:45:30,33631.7978
2021-07-11 04:46:00,33657.49276666666
2021-07-11 04:46:30,33654.065533333334
2021-07-11 04:47:00,33670.365399999995
2021-07-11 04:47:30,33665.121649999994
2021-07-11 04:48:00,33658.65515
2021-07-11 04:48:30,33631.537500000006
2021-07-11 04:49:00,33624.412075
2021-07-11 04:49:30,33617.57665
2021-07-11 04:50:00,33601.970766666665
2021-07-11 04:50:30,33616.8825
2021-07-11 04:51:00,33626.846525
2021-07-11 04:51:30,33626.068699999996
2021-07-11 04:52:00,33633.6639
2021-07-11 04:52:30,33630.5795
2021-07-11 04:53:00,33638.78735
2021-07-11 04:53:30,33635.6422
2021-07-11 04:54:00,33655.0474
2021-07-11 04:54:30,33641.90666666667
2021-07-11 04:55:00,33630.37363333333
2021-07-11 04:55:30,33640.595
2021-07-11 04:56:00,33651.40463333333
2021-07-11 04:56:30,33652.2615
2021-07-11 04:57:00,33660.273733333335
2021-07-11 04:57:30,33669.4543
2021-07-11 04:58:00,33656.41596666666
2021-07-11 04:58:30,33650.32363333333
2021-07-11 04:59:00,33645.727725000004
2021-07-11 04:59:30,33638.17833333334
2021-07-11 05:00:00,33632.025
2021-07-11 05:00:30,33644.230325000004
2021-07-11 05:01:00,33638.116
2021-07-11 05:01:30,33642.730299999996
2021-07-11 05:02:00,33647.839733333334
2021-07-11 05:02:30,33651.928975
2021-07-11 05:03:00,33665.31473333333
2021-07-11 05:03:30,33670.04316666666
2021-07-11 05:04:00,33666.928225
2021-07-11 05:04:30,33664.6378
2021-07-11 05:05:00,33651.532466666664
2021-07-11 05:05:30,33639.78166666667
2021-07-11 05:06:00,33644.00833333333
2021-07-11 05:06:30,33644.42446666667
2021-07-11 05:07:00,33658.363333333335
2021-07-11 05:07:30,33662.85555
2021-07-11 05:08:00,33659.110733333335
2021-07-11 05:08:30,33658.1178
2021-07-11 05:09:00,33663.138225
2021-07-11 05:09:30,33651.93113333333
2021-07-11 05:10:00,33646.6
2021-07-11 05:10:30,33643.4778
2021-07-11 05:11:00,33643.095275
2021-07-11 05:11:30,33636.9178
2021-07-11 05:12:00,33655.72226666667
2021-07-11 05:12:30,33670.323333333334
2021-07-11 05:13:00,33670.04276666667
2021-07-11 05:13:30,33671.54886666667
2021-07-11 05:14:00,33668.714850000004
2021-07-11 05:14:30,33653.16039999999
2021-07-11 05:15:00,33650.33373333333
2021-07-11 05:15:30,33640.34413333334
2021-07-11 05:16:00,33633.261
2021-07-11 05:16:30,33620.60056666667
2021-07-11 05:17:00,33610.24503333333
2021-07-11 05:17:30,33613.292975
2021-07-11 05:18:00,33608.36006666667
2021-07-11 05:18:30,33617.86343333334
2021-07-11 05:19:00,33627.23175
2021-07-11 05:19:30,33617.17493333333
2021-07-11 05:20:00,33610.37826666667
2021-07-11 05:20:30,33613.46535
2021-07-11 05:21:00,33615.112349999996
2021-07-11 05:21:30,33609.88553333333
2021-07-11 05:22:00,33620.68173333333
2021-07-11 05:22:30,33621.434499999996
2021-07-11 05:23:00,33609.38433333333
2021-07-11 05:23:30,33605.50886666667
2021-07-11 05:24:00,33595.9685
2021-07-11 05:24:30,33587.68666666667
2021-07-11 05:25:00,33562.55273333334
2021-07-11 05:25:30,33561.029149999995
2021-07-11 05:26:00,33578.542466666666
2021-07-11 05:26:30,33576.703133333336
2021-07-11 05:27:00,33575.997566666665
2021-07-11 05:27:30,33582.459725
2021-07-11 05:28:00,33583.46853333333
2021-07-11 05:28:30,33585.10333333333
2021-07-11 05:29:00,33586.856325
2021-07-11 05:29:30,33584.63863333333
2021-07-11 05:30:00,33591.94753333333
2021-07-11 05:30:30,33601.75585
2021-07-11 05:31:00,33593.809533333326
2021-07-11 05:31:30,33585.83164999999
2021-07-11 05:32:00,33569.87266666667
2021-07-11 05:32:30,33578.27915
2021-07-11 05:33:00,33598.1772
2021-07-11 05:33:30,33599.934466666666
2021-07-11 05:34:00,33606.565350000004
2021-07-11 05:34:30,33603.13
2021-07-11 05:35:00,33594.68553333333
2021-07-11 05:35:30,33599.11105
2021-07-11 05:36:00,33597.0214
2021-07-11 05:36:30,33604.4824
2021-07-11 05:37:00,33607.7835
2021-07-11 05:37:30,33617.176825
2021-07-11 05:38:00,33630.81076666667
2021-07-11 05:38:30,33633.5302
2021-07-11 05:39:00,33629.895975
2021-07-11 05:39:30,33623.6054
2021-07-11 05:40:00,33617.99486666667
2021-07-11 05:40:30,33628.29846666667
2021-07-11 05:41:00,33634.6926
2021-07-11 05:41:30,33623.9024
2021-07-11 05:42:00,33613.12516666667
2021-07-11 05:42:30,33626.012650000004
2021-07-11 05:43:00,33630.457800000004
2021-07-11 05:43:30,33626.8278
2021-07-11 05:44:00,33638.755275
2021-07-11 05:44:30,33641.544466666666
2021-07-11 05:45:00,33628.127433333335
2021-07-11 05:45:30,33627.63446666666
2021-07-11 05:46:00,33637.90415
2021-07-11 05:46:30,33639.4778
