time_,pos,neg
2021-07-11 03:01:00,2,0
2021-07-11 03:01:30,1,0
2021-07-11 03:02:00,4,2
2021-07-11 03:02:30,0,3
2021-07-11 03:03:00,3,1
2021-07-11 03:03:30,1,1
2021-07-11 03:04:00,2,0
2021-07-11 03:04:30,1,0
2021-07-11 03:05:00,0,1
2021-07-11 03:05:30,3,0
2021-07-11 03:06:00,3,0
2021-07-11 03:06:30,2,0
2021-07-11 03:07:00,1,0
2021-07-11 03:07:30,2,0
2021-07-11 03:08:00,0,0
2021-07-11 03:08:30,3,0
2021-07-11 03:09:00,2,0
2021-07-11 03:09:30,2,1
2021-07-11 03:10:00,4,1
2021-07-11 03:10:30,0,0
2021-07-11 03:11:00,1,0
2021-07-11 03:11:30,0,0
2021-07-11 03:12:00,1,3
2021-07-11 03:12:30,1,1
2021-07-11 03:13:00,1,1
2021-07-11 03:13:30,1,0
2021-07-11 03:14:00,2,0
2021-07-11 03:14:30,0,3
2021-07-11 03:15:00,2,1
2021-07-11 03:15:30,1,0
2021-07-11 03:16:00,1,0
2021-07-11 03:16:30,1,0
2021-07-11 03:17:00,0,0
2021-07-11 03:17:30,3,0
2021-07-11 03:18:00,2,0
2021-07-11 03:18:30,1,0
2021-07-11 03:19:00,1,1
2021-07-11 03:20:00,3,2
2021-07-11 03:20:30,3,0
2021-07-11 03:21:00,0,0
2021-07-11 03:21:30,3,0
2021-07-11 03:22:00,1,1
2021-07-11 03:22:30,1,1
2021-07-11 03:23:00,0,2
2021-07-11 03:23:30,1,0
2021-07-11 03:24:00,0,0
2021-07-11 03:24:30,3,1
2021-07-11 03:25:00,1,1
2021-07-11 03:25:30,1,1
2021-07-11 03:26:00,2,2
2021-07-11 03:26:30,1,0
2021-07-11 03:27:00,1,1
2021-07-11 03:27:30,4,0
2021-07-11 03:28:00,0,1
2021-07-11 03:28:30,1,0
2021-07-11 03:29:00,1,0
2021-07-11 03:29:30,1,0
2021-07-11 03:30:00,0,0
2021-07-11 03:30:30,2,1
2021-07-11 03:31:00,0,1
2021-07-11 03:31:30,1,0
2021-07-11 03:32:00,0,1
2021-07-11 03:32:30,0,1
2021-07-11 03:33:00,0,1
2021-07-11 03:33:30,0,0
2021-07-11 03:34:00,2,0
2021-07-11 03:34:30,0,0
2021-07-11 03:35:00,1,1
2021-07-11 03:35:30,1,0
2021-07-11 03:36:00,2,1
2021-07-11 03:36:30,0,0
2021-07-11 03:37:00,0,0
2021-07-11 03:37:30,1,0
2021-07-11 03:38:00,3,0
2021-07-11 03:38:30,0,0
2021-07-11 03:39:00,2,0
2021-07-11 03:39:30,2,0
2021-07-11 03:40:00,3,1
2021-07-11 03:40:30,1,0
2021-07-11 03:41:00,1,0
2021-07-11 03:41:30,1,0
2021-07-11 03:42:00,0,0
2021-07-11 03:42:30,1,0
2021-07-11 03:43:00,1,0
2021-07-11 03:43:30,1,0
2021-07-11 03:45:00,0,0
2021-07-11 03:45:30,0,0
2021-07-11 03:46:00,1,1
2021-07-11 03:46:30,0,1
2021-07-11 03:47:00,1,0
2021-07-11 03:47:30,1,0
2021-07-11 03:48:00,1,0
2021-07-11 03:48:30,0,1
2021-07-11 03:49:00,2,0
2021-07-11 03:49:30,2,0
2021-07-11 03:50:00,0,2
2021-07-11 03:50:30,1,0
2021-07-11 03:51:00,4,0
2021-07-11 03:51:30,1,0
2021-07-11 03:52:00,2,0
2021-07-11 03:52:30,1,1
2021-07-11 03:53:00,0,0
2021-07-11 03:53:30,1,0
2021-07-11 03:54:00,3,0
2021-07-11 03:54:30,0,0
2021-07-11 03:55:00,6,4
2021-07-11 03:56:00,1,1
2021-07-11 03:56:30,2,0
2021-07-11 03:57:00,2,3
2021-07-11 03:57:30,1,1
2021-07-11 03:58:00,2,1
2021-07-11 03:58:30,2,2
2021-07-11 03:59:00,1,0
2021-07-11 03:59:30,0,0
2021-07-11 04:00:00,2,2
2021-07-11 04:00:30,0,0
2021-07-11 04:01:00,3,1
2021-07-11 04:01:30,1,1
2021-07-11 04:02:00,3,2
2021-07-11 04:02:30,3,0
2021-07-11 04:03:00,1,1
2021-07-11 04:03:30,4,0
2021-07-11 04:04:00,1,2
2021-07-11 04:04:30,2,1
2021-07-11 04:05:00,4,1
2021-07-11 04:05:30,3,2
2021-07-11 04:06:00,3,4
2021-07-11 04:06:30,6,2
2021-07-11 04:07:00,3,0
2021-07-11 04:07:30,2,1
2021-07-11 04:08:00,3,2
2021-07-11 04:08:30,2,1
2021-07-11 04:09:00,3,7
2021-07-11 04:09:30,3,2
2021-07-11 04:10:00,5,0
2021-07-11 04:10:30,3,1
2021-07-11 04:11:00,4,1
2021-07-11 04:11:30,3,3
2021-07-11 04:12:00,5,2
2021-07-11 04:12:30,0,0
2021-07-11 04:13:00,3,1
2021-07-11 04:13:30,5,0
2021-07-11 04:14:00,2,0
2021-07-11 04:14:30,2,0
2021-07-11 04:15:00,5,1
2021-07-11 04:15:30,2,0
2021-07-11 04:16:00,2,3
2021-07-11 04:16:30,1,2
2021-07-11 04:17:00,0,3
2021-07-11 04:17:30,2,2
2021-07-11 04:18:00,6,0
2021-07-11 04:18:30,0,0
2021-07-11 04:19:00,5,2
2021-07-11 04:19:30,4,3
2021-07-11 04:20:00,4,2
2021-07-11 04:20:30,0,2
2021-07-11 04:21:00,2,0
2021-07-11 04:22:00,1,0
2021-07-11 04:22:30,1,0
2021-07-11 04:23:00,0,0
2021-07-11 04:23:30,2,1
2021-07-11 04:24:00,0,0
2021-07-11 04:24:30,2,0
2021-07-11 04:25:00,0,0
2021-07-11 04:25:30,1,0
2021-07-11 04:26:00,0,1
2021-07-11 04:26:30,1,1
2021-07-11 04:27:00,0,0
2021-07-11 04:27:30,1,0
2021-07-11 04:28:30,2,0
2021-07-11 04:29:00,1,0
2021-07-11 04:29:30,3,0
2021-07-11 04:30:00,1,0
2021-07-11 04:30:30,1,0
2021-07-11 04:31:30,1,0
2021-07-11 04:32:00,1,1
2021-07-11 04:33:00,2,0
2021-07-11 04:33:30,1,1
2021-07-11 04:34:00,2,1
2021-07-11 04:34:30,3,0
2021-07-11 04:35:00,0,2
2021-07-11 04:35:30,1,0
2021-07-11 04:36:00,2,0
2021-07-11 04:36:30,1,0
2021-07-11 04:37:00,1,0
2021-07-11 04:37:30,0,1
2021-07-11 04:38:00,1,0
2021-07-11 04:38:30,1,0
2021-07-11 04:39:00,0,1
2021-07-11 04:39:30,0,0
2021-07-11 04:40:00,2,0
2021-07-11 04:40:30,2,0
2021-07-11 04:41:00,3,0
2021-07-11 04:41:30,0,0
2021-07-11 04:42:00,0,1
2021-07-11 04:42:30,3,0
2021-07-11 04:43:30,2,0
2021-07-11 04:44:00,0,0
2021-07-11 04:44:30,2,0
2021-07-11 04:45:00,1,1
2021-07-11 04:45:30,1,0
2021-07-11 04:46:00,1,0
2021-07-11 04:46:30,0,0
2021-07-11 04:47:00,1,0
2021-07-11 04:47:30,2,1
2021-07-11 04:48:00,2,0
2021-07-11 04:49:00,1,0
2021-07-11 04:49:30,4,0
2021-07-11 04:50:00,2,1
2021-07-11 04:50:30,1,0
2021-07-11 04:51:00,0,0
2021-07-11 04:51:30,2,0
2021-07-11 04:52:00,2,0
2021-07-11 04:53:00,1,0
2021-07-11 04:53:30,2,1
2021-07-11 04:54:00,0,0
2021-07-11 04:54:30,0,1
2021-07-11 04:55:00,0,0
2021-07-11 04:55:30,4,2
2021-07-11 04:56:00,2,2
2021-07-11 04:56:30,0,1
2021-07-11 04:57:00,0,0
2021-07-11 04:57:30,0,1
2021-07-11 04:58:00,3,1
2021-07-11 04:58:30,0,0
2021-07-11 04:59:30,2,1
2021-07-11 05:00:00,2,2
2021-07-11 05:00:30,1,0
2021-07-11 05:01:00,1,0
2021-07-11 05:01:30,4,2
2021-07-11 05:02:00,1,0
2021-07-11 05:02:30,3,0
2021-07-11 05:03:00,1,1
2021-07-11 05:03:30,3,1
2021-07-11 05:04:00,0,0
2021-07-11 05:04:30,3,2
2021-07-11 05:05:00,0,0
2021-07-11 05:05:30,0,0
2021-07-11 05:06:00,2,2
2021-07-11 05:06:30,1,0
2021-07-11 05:07:00,2,0
2021-07-11 05:07:30,3,1
2021-07-11 05:08:00,1,1
2021-07-11 05:08:30,0,0
2021-07-11 05:09:00,2,0
2021-07-11 05:09:30,1,0
2021-07-11 05:10:00,2,0
2021-07-11 05:11:00,0,1
2021-07-11 05:11:30,2,0
2021-07-11 05:12:00,2,0
2021-07-11 05:12:30,3,0
2021-07-11 05:13:00,1,2
2021-07-11 05:13:30,0,1
2021-07-11 05:14:00,2,0
2021-07-11 05:14:30,1,0
2021-07-11 05:15:00,4,1
2021-07-11 05:15:30,1,0
2021-07-11 05:16:30,2,1
2021-07-11 05:17:00,1,0
2021-07-11 05:17:30,0,1
2021-07-11 05:18:00,0,0
2021-07-11 05:18:30,2,0
2021-07-11 05:19:00,2,0
2021-07-11 05:19:30,1,0
2021-07-11 05:20:00,1,0
2021-07-11 05:20:30,1,0
2021-07-11 05:21:00,2,1
2021-07-11 05:21:30,1,0
2021-07-11 05:22:00,0,0
2021-07-11 05:22:30,0,0
2021-07-11 05:23:00,0,1
2021-07-11 05:23:30,0,2
2021-07-11 05:24:00,2,1
2021-07-11 05:24:30,1,1
2021-07-11 05:25:00,1,0
2021-07-11 05:25:30,0,1
2021-07-11 05:26:00,2,0
2021-07-11 05:26:30,2,2
2021-07-11 05:27:00,1,1
2021-07-11 05:27:30,0,0
2021-07-11 05:28:00,1,1
2021-07-11 05:28:30,1,0
2021-07-11 05:29:00,1,1
2021-07-11 05:29:30,0,0
2021-07-11 05:30:00,2,0
2021-07-11 05:30:30,0,0
2021-07-11 05:31:00,1,1
2021-07-11 05:31:30,2,0
2021-07-11 05:32:30,2,0
2021-07-11 05:33:00,1,0
2021-07-11 05:33:30,1,0
2021-07-11 05:34:00,0,1
2021-07-11 05:34:30,0,1
2021-07-11 05:35:00,1,1
2021-07-11 05:35:30,1,0
2021-07-11 05:36:00,1,0
2021-07-11 05:36:30,1,1
2021-07-11 05:37:00,0,1
2021-07-11 05:37:30,1,0
2021-07-11 05:38:00,1,0
2021-07-11 05:38:30,0,0
2021-07-11 05:39:00,2,0
2021-07-11 05:40:00,1,0
2021-07-11 05:40:30,0,1
2021-07-11 05:41:00,0,0
2021-07-11 05:41:30,0,1
2021-07-11 05:42:00,0,0
2021-07-11 05:42:30,0,1
2021-07-11 05:43:00,1,1
2021-07-11 05:43:30,0,0
2021-07-11 05:44:00,1,1
2021-07-11 05:45:00,3,1
2021-07-11 05:45:30,1,1
2021-07-11 05:46:00,0,0
2021-07-11 05:46:30,3,0
2021-07-11 05:47:00,0,0
2021-07-11 05:47:30,2,1
2021-07-11 05:48:00,1,0
2021-07-11 05:48:30,0,0
2021-07-11 05:50:00,1,0
2021-07-11 05:50:30,1,2
2021-07-11 05:51:00,1,1
2021-07-11 05:51:30,0,1
2021-07-11 05:52:00,1,0
2021-07-11 05:53:00,0,0
2021-07-11 05:53:30,3,0
2021-07-11 05:54:00,2,1
2021-07-11 05:54:30,3,0
2021-07-11 05:55:00,1,2
2021-07-11 05:55:30,2,0
2021-07-11 05:56:00,0,0
2021-07-11 05:56:30,2,1
2021-07-11 05:57:00,2,0
2021-07-11 05:57:30,0,0
2021-07-11 05:58:00,0,0
2021-07-11 05:58:30,2,0
2021-07-11 05:59:00,5,1
2021-07-11 06:00:00,3,3
2021-07-11 06:00:30,1,0
2021-07-11 06:01:00,2,0
2021-07-11 06:01:30,0,1
2021-07-11 06:02:00,3,1
2021-07-11 06:02:30,1,1
2021-07-11 06:03:00,1,0
2021-07-11 06:03:30,1,0
2021-07-11 06:04:00,1,1
2021-07-11 06:04:30,0,0
2021-07-11 06:05:00,3,1
2021-07-11 06:05:30,1,0
2021-07-11 06:06:00,5,0
2021-07-11 06:06:30,1,1
2021-07-11 06:07:00,0,0
2021-07-11 06:07:30,4,0
2021-07-11 06:08:00,0,0
2021-07-11 06:08:30,0,0
2021-07-11 06:09:00,0,1
2021-07-11 06:09:30,0,0
2021-07-11 06:10:00,1,1
2021-07-11 06:10:30,0,0
2021-07-11 06:11:00,2,1
2021-07-11 06:11:30,0,0
2021-07-11 06:12:00,2,0
2021-07-11 06:12:30,3,0
2021-07-11 06:13:00,2,0
2021-07-11 06:13:30,1,0
2021-07-11 06:14:00,1,0
2021-07-11 06:14:30,0,0
2021-07-11 06:15:00,0,0
2021-07-11 06:15:30,2,0
2021-07-11 06:16:30,0,1
2021-07-11 06:17:00,1,0
2021-07-11 06:17:30,1,0
2021-07-11 06:18:00,0,0
2021-07-11 06:18:30,0,0
2021-07-11 06:19:00,0,1
2021-07-11 06:19:30,0,0
2021-07-11 06:20:00,1,0
2021-07-11 06:20:30,1,0
2021-07-11 06:21:00,1,0
2021-07-11 06:21:30,0,0
2021-07-11 06:22:00,1,0
2021-07-11 06:22:30,1,0
2021-07-11 06:23:00,2,0
2021-07-11 06:23:30,1,0
2021-07-11 06:24:00,1,0
2021-07-11 06:24:30,0,0
2021-07-11 06:25:00,0,0
2021-07-11 06:25:30,1,0
2021-07-11 06:26:00,1,1
2021-07-11 06:27:00,0,0
2021-07-11 06:27:30,0,0
2021-07-11 06:28:00,2,1
2021-07-11 06:28:30,1,0
2021-07-11 06:29:00,1,1
2021-07-11 06:29:30,0,1
2021-07-11 06:30:00,2,2
2021-07-11 06:30:30,1,0
2021-07-11 06:31:00,1,0
2021-07-11 06:31:30,1,0
2021-07-11 06:32:00,0,0
2021-07-11 06:32:30,0,2
2021-07-11 06:33:00,2,0
2021-07-11 06:33:30,0,0
2021-07-11 06:34:00,3,1
2021-07-11 06:34:30,1,0
2021-07-11 06:35:00,0,0
2021-07-11 06:35:30,1,1
2021-07-11 06:36:00,2,1
2021-07-11 06:36:30,1,2
2021-07-11 06:37:00,2,2
2021-07-11 06:37:30,1,1
2021-07-11 06:38:00,2,1
2021-07-11 06:38:30,0,2
2021-07-11 06:39:00,1,0
2021-07-11 06:39:30,0,0
2021-07-11 06:40:00,1,2
2021-07-11 06:40:30,3,0
2021-07-11 06:41:00,1,1
2021-07-11 06:41:30,0,0
2021-07-11 06:42:00,0,0
2021-07-11 06:42:30,1,0
2021-07-11 06:43:00,0,0
2021-07-11 06:43:30,1,0
2021-07-11 06:44:00,3,0
2021-07-11 06:44:30,2,1
2021-07-11 06:45:00,2,0
2021-07-11 06:45:30,0,0
2021-07-11 06:46:00,1,0
2021-07-11 06:46:30,1,0
2021-07-11 06:47:00,1,3
2021-07-11 06:47:30,2,0
2021-07-11 06:48:00,1,0
2021-07-11 06:48:30,1,0
2021-07-11 06:49:00,0,1
2021-07-11 06:49:30,1,0
2021-07-11 06:50:00,0,2
2021-07-11 06:50:30,1,0
2021-07-11 06:51:00,1,1
2021-07-11 06:51:30,3,0
2021-07-11 06:52:00,0,1
2021-07-11 06:52:30,2,0
2021-07-11 06:53:00,1,0
2021-07-11 06:53:30,0,0
2021-07-11 06:54:00,1,1
2021-07-11 06:55:00,0,0
2021-07-11 06:55:30,0,0
2021-07-11 06:56:00,5,0
2021-07-11 06:56:30,1,1
2021-07-11 06:57:00,2,0
2021-07-11 06:57:30,2,1
2021-07-11 06:58:30,1,1
2021-07-11 06:59:00,2,0
2021-07-11 06:59:30,1,2
2021-07-11 07:00:00,1,3
2021-07-11 07:00:30,1,0
2021-07-11 07:01:00,2,1
2021-07-11 07:01:30,1,3
2021-07-11 07:02:00,3,1
2021-07-11 07:02:30,0,2
2021-07-11 07:03:00,1,1
2021-07-11 07:03:30,1,1
2021-07-11 07:04:00,2,0
2021-07-11 07:04:30,1,0
2021-07-11 07:05:30,0,2
2021-07-11 07:06:00,2,2
2021-07-11 07:06:30,1,0
2021-07-11 07:07:00,3,1
2021-07-11 07:07:30,1,0
2021-07-11 07:08:00,1,2
2021-07-11 07:08:30,3,1
2021-07-11 07:09:00,0,3
2021-07-11 07:09:30,1,0
2021-07-11 07:10:00,2,0
2021-07-11 07:10:30,0,1
2021-07-11 07:11:00,0,0
2021-07-11 07:11:30,4,1
2021-07-11 07:12:00,1,1
2021-07-11 07:12:30,1,1
2021-07-11 07:13:00,2,0
2021-07-11 07:13:30,0,1
2021-07-11 07:14:00,1,0
2021-07-11 07:14:30,0,0
2021-07-11 07:15:00,0,0
2021-07-11 07:15:30,3,1
2021-07-11 07:16:00,1,1
2021-07-11 07:17:00,3,0
2021-07-11 07:17:30,3,0
2021-07-11 07:18:00,5,1
2021-07-11 07:18:30,3,3
2021-07-11 07:19:00,1,1
2021-07-11 07:19:30,2,0
2021-07-11 07:20:00,0,0
2021-07-11 07:20:30,3,1
2021-07-11 07:21:00,3,1
2021-07-11 07:21:30,1,0
2021-07-11 07:22:00,2,0
2021-07-11 07:22:30,2,0
2021-07-11 07:23:00,3,1
2021-07-11 07:23:30,0,0
2021-07-11 07:24:00,1,0
2021-07-11 07:24:30,1,1
2021-07-11 07:25:00,0,0
2021-07-11 07:25:30,0,0
2021-07-11 07:26:00,2,0
2021-07-11 07:26:30,1,1
2021-07-11 07:27:00,1,0
2021-07-11 07:27:30,1,1
2021-07-11 07:28:00,1,0
2021-07-11 07:28:30,3,0
2021-07-11 07:29:00,2,0
2021-07-11 07:29:30,1,0
2021-07-11 07:30:00,1,0
2021-07-11 07:30:30,2,0
2021-07-11 07:31:00,0,0
2021-07-11 07:31:30,0,0
2021-07-11 07:32:00,2,0
2021-07-11 07:32:30,2,1
2021-07-11 07:33:00,0,0
2021-07-11 07:33:30,0,1
2021-07-11 07:34:00,2,0
2021-07-11 07:34:30,1,0
2021-07-11 07:35:00,0,0
2021-07-11 07:35:30,0,0
2021-07-11 07:36:00,4,0
2021-07-11 07:36:30,1,0
2021-07-11 07:37:00,0,1
2021-07-11 07:37:30,2,0
2021-07-11 07:38:00,1,0
2021-07-11 07:38:30,0,0
2021-07-11 07:39:00,1,1
2021-07-11 07:39:30,1,1
2021-07-11 07:40:00,5,1
2021-07-11 07:40:30,2,2
2021-07-11 07:41:30,1,0
2021-07-11 07:42:00,0,0
2021-07-11 07:42:30,0,0
2021-07-11 07:43:30,2,1
2021-07-11 07:44:00,1,0
2021-07-11 07:44:30,0,0
2021-07-11 07:45:00,1,1
2021-07-11 07:45:30,3,1
2021-07-11 07:46:00,1,1
2021-07-11 07:46:30,0,0
2021-07-11 07:47:00,1,0
2021-07-11 07:47:30,0,2
2021-07-11 07:48:00,2,1
2021-07-11 07:49:00,1,0
2021-07-11 07:49:30,1,0
2021-07-11 07:50:00,1,1
2021-07-11 07:50:30,0,0
2021-07-11 07:51:00,2,0
2021-07-11 07:51:30,1,0
2021-07-11 07:52:00,3,0
2021-07-11 07:52:30,1,0
2021-07-11 07:53:00,1,0
2021-07-11 07:54:00,1,0
2021-07-11 07:54:30,2,0
2021-07-11 07:55:00,1,0
2021-07-11 07:55:30,0,2
2021-07-11 07:56:00,1,0
2021-07-11 07:56:30,1,0
2021-07-11 07:57:00,1,0
2021-07-11 07:57:30,0,0
2021-07-11 07:58:00,0,0
2021-07-11 07:58:30,1,0
2021-07-11 07:59:00,2,1
2021-07-11 07:59:30,0,1
2021-07-11 08:00:00,3,4
2021-07-11 08:00:30,4,0
2021-07-11 08:01:00,1,0
2021-07-11 08:01:30,4,1
2021-07-11 08:02:00,1,0
2021-07-11 08:02:30,2,0
2021-07-11 08:03:00,2,0
2021-07-11 08:03:30,1,0
2021-07-11 08:04:00,1,2
2021-07-11 08:05:00,1,1
2021-07-11 08:05:30,1,1
2021-07-11 08:06:00,5,0
2021-07-11 08:06:30,1,0
2021-07-11 08:07:00,3,0
2021-07-11 08:07:30,0,1
2021-07-11 08:08:00,1,0
2021-07-11 08:08:30,1,1
2021-07-11 08:09:00,3,0
2021-07-11 08:09:30,3,1
2021-07-11 08:10:00,5,1
2021-07-11 08:10:30,2,1
2021-07-11 08:11:00,0,1
2021-07-11 08:11:30,3,1
2021-07-11 08:12:00,2,2
2021-07-11 08:12:30,6,1
2021-07-11 08:13:00,2,0
2021-07-11 08:13:30,2,0
2021-07-11 08:14:00,0,1
2021-07-11 08:14:30,1,0
2021-07-11 08:15:00,1,0
2021-07-11 08:15:30,2,1
2021-07-11 08:16:00,2,0
2021-07-11 08:16:30,2,0
2021-07-11 08:17:00,2,0
2021-07-11 08:17:30,0,2
2021-07-11 08:18:00,0,2
2021-07-11 08:18:30,1,0
2021-07-11 08:19:00,0,2
2021-07-11 08:19:30,1,2
2021-07-11 08:20:00,0,2
2021-07-11 08:20:30,0,0
2021-07-11 08:21:00,3,0
2021-07-11 08:21:30,3,0
2021-07-11 08:22:00,1,0
2021-07-11 08:22:30,1,1
2021-07-11 08:23:00,0,0
2021-07-11 08:23:30,1,1
2021-07-11 08:24:00,2,0
2021-07-11 08:24:30,0,0
2021-07-11 08:25:00,2,0
2021-07-11 08:25:30,0,0
2021-07-11 08:26:00,0,0
2021-07-11 08:27:00,2,0
2021-07-11 08:27:30,1,0
2021-07-11 08:28:00,3,1
2021-07-11 08:28:30,1,0
2021-07-11 08:29:30,2,3
2021-07-11 08:30:00,2,0
2021-07-11 08:30:30,2,0
2021-07-11 08:31:00,0,1
2021-07-11 08:31:30,0,3
2021-07-11 08:32:00,2,0
2021-07-11 08:32:30,1,2
2021-07-11 08:33:00,2,1
2021-07-11 08:33:30,2,0
2021-07-11 08:34:00,2,1
2021-07-11 08:34:30,3,0
2021-07-11 08:35:00,3,0
2021-07-11 08:35:30,2,1
2021-07-11 08:36:00,1,0
2021-07-11 08:36:30,1,0
2021-07-11 08:37:00,0,0
2021-07-11 08:37:30,3,0
2021-07-11 08:38:00,1,0
2021-07-11 08:38:30,1,0
2021-07-11 08:39:00,0,1
2021-07-11 08:39:30,2,1
2021-07-11 08:40:00,1,0
2021-07-11 08:40:30,4,1
2021-07-11 08:41:00,0,0
2021-07-11 08:41:30,1,0
2021-07-11 08:42:00,1,0
2021-07-11 08:42:30,0,2
2021-07-11 08:43:00,1,1
2021-07-11 08:43:30,2,0
2021-07-11 08:44:00,2,1
2021-07-11 08:44:30,0,0
2021-07-11 08:45:00,4,2
2021-07-11 08:45:30,2,0
2021-07-11 08:46:00,2,0
2021-07-11 08:46:30,2,0
2021-07-11 08:47:00,1,0
2021-07-11 08:47:30,0,1
2021-07-11 08:48:00,0,1
2021-07-11 08:49:00,2,1
2021-07-11 08:49:30,2,0
2021-07-11 08:50:00,1,0
2021-07-11 08:50:30,0,0
2021-07-11 08:51:00,2,0
2021-07-11 08:51:30,1,0
2021-07-11 08:52:00,1,0
2021-07-11 08:52:30,0,1
2021-07-11 08:53:00,0,0
2021-07-11 08:53:30,0,0
2021-07-11 08:54:00,0,1
2021-07-11 08:54:30,2,1
2021-07-11 08:55:00,1,0
2021-07-11 08:55:30,0,0
2021-07-11 08:56:00,0,0
2021-07-11 08:56:30,0,0
2021-07-11 08:57:00,1,0
2021-07-11 08:57:30,0,2
2021-07-11 08:58:00,2,0
2021-07-11 08:58:30,1,0
2021-07-11 08:59:00,1,0
2021-07-11 08:59:30,0,1
2021-07-11 09:00:00,1,4
2021-07-11 09:00:30,2,0
2021-07-11 09:01:00,1,2
2021-07-11 09:01:30,1,1
2021-07-11 09:02:00,1,0
2021-07-11 09:02:30,1,0
2021-07-11 09:03:00,5,1
2021-07-11 09:03:30,2,1
2021-07-11 09:04:00,2,2
2021-07-11 09:04:30,1,0
2021-07-11 09:05:00,1,0
2021-07-11 09:05:30,1,2
2021-07-11 09:06:00,0,1
2021-07-11 09:06:30,6,1
2021-07-11 09:07:00,2,2
2021-07-11 09:07:30,1,2
2021-07-11 09:08:00,1,0
2021-07-11 09:08:30,2,0
2021-07-11 09:09:00,1,2
2021-07-11 09:09:30,1,0
2021-07-11 09:10:00,3,1
2021-07-11 09:10:30,1,0
2021-07-11 09:11:00,5,1
2021-07-11 09:11:30,2,0
2021-07-11 09:12:00,3,1
2021-07-11 09:12:30,1,1
2021-07-11 09:13:00,3,0
2021-07-11 09:13:30,1,0
2021-07-11 09:14:00,2,0
2021-07-11 09:14:30,16,0
2021-07-11 09:15:00,9,0
2021-07-11 09:15:30,12,1
2021-07-11 09:16:00,4,2
2021-07-11 09:16:30,9,1
2021-07-11 09:17:00,5,0
2021-07-11 09:17:30,3,0
2021-07-11 09:18:00,5,1
2021-07-11 09:18:30,1,0
2021-07-11 09:19:00,1,0
2021-07-11 09:19:30,0,1
2021-07-11 09:20:00,0,0
2021-07-11 09:20:30,2,0
2021-07-11 09:21:00,1,0
2021-07-11 09:21:30,2,0
2021-07-11 09:22:00,0,0
2021-07-11 09:23:00,4,1
2021-07-11 09:23:30,0,1
2021-07-11 09:24:00,1,0
2021-07-11 09:24:30,0,0
2021-07-11 09:25:00,2,2
2021-07-11 09:25:30,3,1
2021-07-11 09:26:00,3,3
2021-07-11 09:26:30,0,2
2021-07-11 09:27:00,8,0
2021-07-11 09:27:30,1,0
2021-07-11 09:28:00,0,0
2021-07-11 09:28:30,0,0
2021-07-11 09:29:00,2,0
2021-07-11 09:29:30,3,0
2021-07-11 09:30:00,1,0
2021-07-11 09:30:30,1,0
2021-07-11 09:31:00,2,1
2021-07-11 09:31:30,1,0
2021-07-11 09:32:00,0,0
2021-07-11 09:32:30,1,0
2021-07-11 09:33:00,1,0
2021-07-11 09:34:00,2,0
2021-07-11 09:34:30,1,0
2021-07-11 09:35:00,1,0
2021-07-11 09:35:30,0,0
2021-07-11 09:36:00,0,0
2021-07-11 09:36:30,6,0
2021-07-11 09:37:00,0,0
2021-07-11 09:37:30,1,2
2021-07-11 09:38:00,1,1
2021-07-11 09:38:30,1,1
2021-07-11 09:39:00,0,1
2021-07-11 09:39:30,3,0
2021-07-11 09:40:00,3,1
2021-07-11 09:40:30,1,0
2021-07-11 09:41:00,1,1
2021-07-11 09:41:30,1,0
2021-07-11 09:42:00,3,0
2021-07-11 09:42:30,1,0
2021-07-11 09:43:00,2,0
2021-07-11 09:43:30,0,0
2021-07-11 09:44:00,0,0
2021-07-11 09:44:30,0,0
2021-07-11 09:45:00,1,1
2021-07-11 09:45:30,1,0
2021-07-11 09:46:00,3,0
2021-07-11 09:46:30,0,1
2021-07-11 09:47:00,0,0
2021-07-11 09:47:30,2,1
2021-07-11 09:48:00,1,1
2021-07-11 09:48:30,1,1
2021-07-11 09:49:00,0,1
2021-07-11 09:49:30,1,1
2021-07-11 09:50:00,0,1
2021-07-11 09:50:30,1,0
2021-07-11 09:51:00,4,0
2021-07-11 09:51:30,1,0
2021-07-11 09:52:00,2,0
2021-07-11 09:52:30,1,0
2021-07-11 09:53:00,1,0
2021-07-11 09:53:30,0,0
2021-07-11 09:54:00,3,3
2021-07-11 09:54:30,1,3
2021-07-11 09:55:00,0,0
2021-07-11 09:55:30,2,1
2021-07-11 09:56:00,4,3
2021-07-11 09:56:30,2,1
2021-07-11 09:57:00,2,1
2021-07-11 09:57:30,3,5
2021-07-11 09:58:00,4,1
2021-07-11 09:58:30,0,1
2021-07-11 09:59:00,1,1
2021-07-11 09:59:30,1,0
2021-07-11 10:00:00,5,2
2021-07-11 10:00:30,1,1
2021-07-11 10:01:00,1,0
2021-07-11 10:01:30,1,2
2021-07-11 10:02:00,2,0
2021-07-11 10:02:30,1,1
2021-07-11 10:03:00,1,1
2021-07-11 10:03:30,3,1
2021-07-11 10:04:00,1,0
2021-07-11 10:04:30,2,1
2021-07-11 10:05:00,4,1
2021-07-11 10:05:30,2,0
2021-07-11 10:06:00,0,0
2021-07-11 10:06:30,4,0
2021-07-11 10:07:00,15,10
2021-07-11 10:07:30,3,1
2021-07-11 10:08:00,5,0
2021-07-11 10:08:30,4,2
2021-07-11 10:09:00,3,3
2021-07-11 10:09:30,3,0
2021-07-11 10:10:00,3,2
2021-07-11 10:10:30,1,1
